property_url;broker;district;price;type;city;state;ref;category;area;lat;long;num_bedroom;num_bathroom;num_garage;added_date;sold_date
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-santa-alice/16913;Pedro Granado Imóveis;Jardim Santa Alice;R$ 680.000,00;Sobrado;Maringá;PR;16913.0;Casa/Sobrado;150,00 m²;-23.4092776;-51.9022017;3;4;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-pinheiros/02753;Pedro Granado Imóveis;Jardim Pinheiros;R$ 680.000,00;Casa;Maringá;PR;2753.0;Casa/Sobrado;303,00 m²;-23.4087695;-51.89820899999999;4;3;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-morangueira/45953;Pedro Granado Imóveis;Vila Morangueira;R$ 680.000,00;Casa;Maringá;PR;45953.0;Casa/Sobrado;240,50 m²;-23.41825;-51.9103005;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/18971;Pedro Granado Imóveis;Zona 01;R$ 680.675,00;Padrão;Maringá;PR;18971.0;Apartamento;79,23 m²;-23.4231875;-51.9416069;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/75752;Pedro Granado Imóveis;Zona 07;R$ 685.000,00;Padrão;Maringá;PR;75752.0;Apartamento;79,78 m²;-23.4173544;-51.9286733;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/condominio-fechado/recanto-dos-magnatas/91943;Pedro Granado Imóveis;Recanto Dos Magnatas;R$ 685.000,00;Condomínio fechado;Maringá;PR;91943.0;Casa/Sobrado;204,25 m²;-23.4495861;-51.9424746;3;2;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/novo-centro/9167;Pedro Granado Imóveis;Novo Centro;R$ 690.000,00;Padrão;Maringa;PR;9167.0;Apartamento;81,26 m²;-23.4169265;-51.94213279999997;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/72653;Pedro Granado Imóveis;Zona 08;R$ 690.000,00;Padrão;Maringá;PR;72653.0;Apartamento;45,00 m²;-23.4350438;-51.9109403;1;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/vila-vardelina/71753;Pedro Granado Imóveis;Vila Vardelina;R$ 690.000,00;Comercial;Maringá;PR;71753.0;Terreno;407,69 m²;-23.3940586;-51.9562244;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/01163;Pedro Granado Imóveis;Zona 07;R$ 690.000,00;Padrão;Maringá;PR;1163.0;Apartamento;72,61 m²;-23.41805;-51.92798529999999;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/centro/9176;Pedro Granado Imóveis;Centro;R$ 695.000,00;Padrão;Maringa;PR;9176.0;Apartamento;138,42 m²;-23.424175;-51.94642999999996;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-03/53681;Pedro Granado Imóveis;Zona 03;R$ 695.000,00;Sobrado;Maringá;PR;53681.0;Casa/Sobrado;163,00 m²;-23.4292256;-51.9248601;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/chacara-paulista/54533;Pedro Granado Imóveis;Chácara Paulista;R$ 695.000,00;Padrão;Maringá;PR;54533.0;Apartamento;79,99 m²;-23.44178807775923;-51.93029899685499;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/54353;Pedro Granado Imóveis;Zona 03;R$ 699.000,00;Padrão;Maringá;PR;54353.0;Apartamento;82,63 m²;-23.4274018;-51.9247554;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/bom-jardim/29663;Pedro Granado Imóveis;Bom Jardim;R$ 699.000,00;Casa;Maringá;PR;29663.0;Casa/Sobrado;200,00 m²;-23.41116886390736;-51.88163677895965;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/portal-das-torres/67772;Pedro Granado Imóveis;Portal Das Torres;R$ 700.000,00;Comercial;Maringá;PR;67772.0;Terreno;929,40 m²;-23.36842610556397;-51.92895669444275;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/sala-edcond/zona-01/43892;Pedro Granado Imóveis;Zona 01;R$ 700.000,00;Sala EdCond;Maringá;PR;43892.0;Comercial;86,60 m²;-23.4200642;-51.94395889999998;-;1;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-alvorada/65663;Pedro Granado Imóveis;Jardim Alvorada;R$ 700.000,00;Casa;Maringá;PR;65663.0;Casa/Sobrado;140,11 m²;-23.3926727;-51.9206466;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-espanha/33353;Pedro Granado Imóveis;Jardim Espanha;R$ 710.000,00;Casa;Maringá;PR;33353.0;Casa/Sobrado;200,00 m²;-23.4597683;-51.9675356;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-espanha/63353;Pedro Granado Imóveis;Jardim Espanha;R$ 710.000,00;Casa;Maringá;PR;63353.0;Casa/Sobrado;200,00 m²;-23.4597683;-51.9675356;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/condominio/jardins-de-monet-residence/68153;Pedro Granado Imóveis;Jardins De Monet Residence;R$ 717.000,00;Condomínio;Maringá;PR;68153.0;Terreno;724,14 m²;-23.3605074;-52.0084744;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-morangueira/59513;Pedro Granado Imóveis;Vila Morangueira;R$ 720.000,00;Casa;Maringá;PR;59513.0;Casa/Sobrado;270,00 m²;-23.4114227;-51.91342479999999;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/novo-centro/4079;Pedro Granado Imóveis;Novo Centro;R$ 730.000,00;Padrão;Maringa;PR;4079.0;Apartamento;97,51 m²;-23.4178838;-51.9356727;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-7/11213;Pedro Granado Imóveis;Zona 7;R$ 730.000,00;Padrão;Maringá;PR;11213.0;Apartamento;70,73 m²;-23.4179614;-51.9340031;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/chacara-paulista/20063;Pedro Granado Imóveis;Chácara Paulista;R$ 730.000,00;Padrão;Maringá;PR;20063.0;Apartamento;79,99 m²;-23.44178807775923;-51.93029899685499;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/52313;Pedro Granado Imóveis;Zona 03;R$ 731.097,35;Padrão;Maringá;PR;52313.0;Apartamento;79,30 m²;-23.429882;-51.920402;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/parque-das-bandeiras/61073;Pedro Granado Imóveis;Parque Das Bandeiras;R$ 735.000,00;Casa;Maringá;PR;61073.0;Casa/Sobrado;360,00 m²;-23.3859045;-51.9323503;4;4;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-07/46013;Pedro Granado Imóveis;Zona 07;R$ 745.000,00;Sobrado;Maringá;PR;46013.0;Casa/Sobrado;135,45 m²;-23.4164904;-51.9228673;3;4;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-paris-iii/98381;Pedro Granado Imóveis;Jardim Paris Iii;R$ 750.000,00;Sobrado;Maringá;PR;98381.0;Casa/Sobrado;212,88 m²;-23.3858946;-51.9591976;4;3;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/70481;Pedro Granado Imóveis;Zona 01;R$ 750.000,00;Padrão;Maringá;PR;70481.0;Apartamento;120,81 m²;-23.4238993;-51.9357521;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/27332;Pedro Granado Imóveis;Zona 07;R$ 750.000,00;Padrão;Maringá;PR;27332.0;Apartamento;144,21 m²;-23.417541;-51.94453520000002;4;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/42092;Pedro Granado Imóveis;Zona 01;R$ 750.000,00;Padrão;Maringá;PR;42092.0;Apartamento;110,03 m²;-23.4186801;-51.9414878;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/34643;Pedro Granado Imóveis;Zona 08;R$ 750.000,00;Padrão;Maringá;PR;34643.0;Apartamento;77,27 m²;-23.4445729;-51.913275;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/21263;Pedro Granado Imóveis;Zona 08;R$ 750.000,00;Padrão;Maringá;PR;21263.0;Apartamento;79,41 m²;-23.429862;-51.9158559;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/chacara-paulista/48863;Pedro Granado Imóveis;Chácara Paulista;R$ 750.000,00;Padrão;Maringá;PR;48863.0;Apartamento;124,10 m²;-23.4406235;-51.9313791;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/99143;Pedro Granado Imóveis;Zona 01;R$ 751.318,94;Padrão;Maringá;PR;99143.0;Apartamento;79,83 m²;-23.42355527657741;-51.94145564113923;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-20/48713;Pedro Granado Imóveis;Zona 20;R$ 755.000,00;Sobrado;Maringá;PR;48713.0;Casa/Sobrado;173,32 m²;-23.4390315;-51.9576887;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/39203;Pedro Granado Imóveis;Zona 07;R$ 760.000,00;Padrão;Maringá;PR;39203.0;Apartamento;112,44 m²;-23.4140105;-51.93421260000002;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/09743;Pedro Granado Imóveis;Zona 01;R$ 766.226,11;Padrão;Maringá;PR;9743.0;Apartamento;57,00 m²;-23.42295894032863;-51.93463727909851;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/20081;Pedro Granado Imóveis;Zona 01;R$ 776.376,74;Padrão;Maringá;PR;20081.0;Apartamento;79,83 m²;-23.4231875;-51.9416069;2;1;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/4094;Pedro Granado Imóveis;Zona 07;R$ 780.000,00;Padrão;Maringa;PR;4094.0;Apartamento;73,00 m²;-23.41805;-51.92798529999999;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/93341;Pedro Granado Imóveis;Zona 07;R$ 780.000,00;Padrão;Maringá;PR;93341.0;Apartamento;105,88 m²;-23.4148591;-51.93418299999996;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-munique/17552;Pedro Granado Imóveis;Jardim Munique;R$ 780.000,00;Casa;Maringá;PR;17552.0;Casa/Sobrado;144,81 m²;-23.37140470194664;-51.95997097725668;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-marumby/11723;Pedro Granado Imóveis;Vila Marumby;R$ 780.000,00;Casa;Maringá;PR;11723.0;Casa/Sobrado;626,04 m²;-23.4457432;-51.9256356;4;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/60302;Pedro Granado Imóveis;Zona 08;R$ 781.132,55;Padrão;Maringá;PR;60302.0;Apartamento;79,00 m²;-23.4298252;-51.9158678;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-santa-izabel/61613;Pedro Granado Imóveis;Vila Santa Izabel;R$ 790.000,00;Casa;Maringá;PR;61613.0;Casa/Sobrado;307,81 m²;-23.4061083;-51.9639073;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/26813;Pedro Granado Imóveis;Zona 07;R$ 790.000,00;Padrão;Maringá;PR;26813.0;Apartamento;82,00 m²;-23.4195602;-51.92817669999999;3;1;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-iguacu/56363;Pedro Granado Imóveis;Jardim Iguaçu;Consulte-nos;Sobrado;Maringá;PR;56363.0;Casa/Sobrado;232,50 m²;-23.447824;-51.958255;3;5;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/62963;Pedro Granado Imóveis;Zona 07;R$ 790.000,00;Padrão;Maringá;PR;62963.0;Apartamento;82,28 m²;-23.4194172;-51.9283758;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/conjunto-residencial-cidade-alta/98342;Pedro Granado Imóveis;Conjunto Residencial Cidade Alta;R$ 793.266,00;Padrão;Maringá;PR;98342.0;Apartamento;79,46 m²;-23.4499161;-51.91542640000001;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/predio/inteiro/jardim-alvorada/42863;Pedro Granado Imóveis;Jardim Alvorada;R$ 800.000,00;Inteiro;Maringá;PR;42863.0;Prédio;216,30 m²;-23.4066793;-51.91583989999999;2;3;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/barracao/jardim-paris-iii/69863;Pedro Granado Imóveis;Jardim Paris Iii;R$ 800.000,00;Barracão;Maringá;PR;69863.0;Comercial;301,55 m²;-23.3841769;-51.96332210000001;-;2;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/casa-comercial/chacara-paulista/03173;Pedro Granado Imóveis;Chácara Paulista;R$ 800.000,00;Casa Comercial;Maringá;PR;3173.0;Comercial;175,65 m²;-24.68695241199914;-52.470703125;-;3;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/49712;Pedro Granado Imóveis;Zona 01;R$ 804.140,67;Padrão;Maringá;PR;49712.0;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-cerro-azul/326;Pedro Granado Imóveis;Jardim Cerro Azul;R$ 810.000,00;Sobrado;Maringa;PR;326.0;Casa/Sobrado;180,24 m²;-23.440879;-51.936444;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/55733;Pedro Granado Imóveis;Zona 01;R$ 810.000,00;Padrão;Maringá;PR;55733.0;Apartamento;134,31 m²;-23.42414496349933;-51.94662380978696;3;4;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/98081;Pedro Granado Imóveis;Zona 01;R$ 825.101,99;Padrão;Maringá;PR;98081.0;Apartamento;79,91 m²;-23.4231875;-51.9416069;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-italia/28892;Pedro Granado Imóveis;Jardim Italia;R$ 830.000,00;Sobrado;Maringá;PR;28892.0;Casa/Sobrado;193,53 m²;-23.4531458;-51.9501892;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/loteamento-batel/29063;Pedro Granado Imóveis;Loteamento Batel;R$ 830.000,00;Sobrado;Maringá;PR;29063.0;Casa/Sobrado;220,82 m²;-23.4059277;-51.90708670000001;5;5;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-monte-rei/31763;Pedro Granado Imóveis;Jardim Monte Rei;R$ 830.000,00;Casa;Maringá;PR;31763.0;Casa/Sobrado;211,05 m²;-23.3788394;-51.9550084;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jd.-novo-horizonte/7064;Pedro Granado Imóveis;Jd. Novo Horizonte;R$ 835.000,00;Casa;Maringa;PR;7064.0;Casa/Sobrado;318,00 m²;-23.4428344;-51.93183429999999;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/centro/5255;Pedro Granado Imóveis;Centro;R$ 835.000,00;Padrão;Maringa;PR;5255.0;Apartamento;129,00 m²;-23.4178997;-51.94177239999999;3;3;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/42812;Pedro Granado Imóveis;Zona 01;R$ 849.269,91;Padrão;Maringá;PR;42812.0;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-america/51251;Pedro Granado Imóveis;Jardim América;R$ 850.000,00;Casa;Maringá;PR;51251.0;Casa/Sobrado;300,00 m²;-23.4218667;-51.8961438;4;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/vila-bosque/57452;Pedro Granado Imóveis;Vila Bosque;R$ 850.000,00;Padrão;Maringá;PR;57452.0;Apartamento;85,00 m²;-23.4356915;-51.9267377;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/32213;Pedro Granado Imóveis;Zona 08;R$ 850.000,00;Padrão;Maringá;PR;32213.0;Apartamento;77,27 m²;-23.4445775;-51.9134167;2;2;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-07/21443;Pedro Granado Imóveis;Zona 07;R$ 850.000,00;Sobrado;Maringá;PR;21443.0;Casa/Sobrado;510,00 m²;-23.412207;-51.925389;4;4;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-novo-oasis/02843;Pedro Granado Imóveis;Jardim Novo Oásis;R$ 850.000,00;Casa;Maringá;PR;2843.0;Casa/Sobrado;360,00 m²;-23.4056098;-51.8947595;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/bom-jardim/51563;Pedro Granado Imóveis;Bom Jardim;R$ 850.000,00;Casa;Maringá;PR;51563.0;Casa/Sobrado;201,00 m²;-23.4112568;-51.8862664;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/padrao/vila-santo-antonio/93863;Pedro Granado Imóveis;Vila Santo Antônio;R$ 850.000,00;Padrão;Maringá;PR;93863.0;Terreno;1.083,00 m²;-23.4075223;-51.9264069;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/90953;Pedro Granado Imóveis;Zona 08;R$ 880.000,00;Padrão;Maringá;PR;90953.0;Apartamento;85,06 m²;-23.4350438;-51.9109403;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-italia/18542;Pedro Granado Imóveis;Jardim Italia;R$ 890.000,00;Casa;Maringá;PR;18542.0;Casa/Sobrado;134,49 m²;-23.4518108;-51.9517815;3;4;1;2025-04-15;
https://www.pedrogranado.com.br/alugar/maringa/casasobrado/casa/zona-07/23333;Pedro Granado Imóveis;Zona 07;R$ 890.000,00 (V) - R$ 3.800,00 (L);Casa;Maringá;PR;23333.0;Casa/Sobrado;446,77 m²;-23.40785452395405;-51.94343712259202;2;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-munique/33833;Pedro Granado Imóveis;Jardim Munique;R$ 890.000,00;Casa;Maringá;PR;33833.0;Casa/Sobrado;143,78 m²;-23.3745498;-51.96292469999999;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/25853;Pedro Granado Imóveis;Zona 08;R$ 890.000,00;Padrão;Maringá;PR;25853.0;Apartamento;76,80 m²;-23.4445775;-51.9134167;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/bom-jardim/85463;Pedro Granado Imóveis;Bom Jardim;R$ 890.000,00;Casa;Maringá;PR;85463.0;Casa/Sobrado;139,30 m²;-23.4104361;-51.8910576;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/bom-jardim/88463;Pedro Granado Imóveis;Bom Jardim;R$ 890.000,00;Casa;Maringá;PR;88463.0;Casa/Sobrado;139,30 m²;-23.4104645;-51.8910979;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/12173;Pedro Granado Imóveis;Zona 03;R$ 895.000,00;Padrão;Maringá;PR;12173.0;Apartamento;78,53 m²;-23.4246071;-51.9242289;2;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/condominio-fechado/jardim-guapore/6146;Pedro Granado Imóveis;Jardim Guaporé;R$ 898.000,00;Condomínio fechado;Maringá;PR;6146.0;Casa/Sobrado;268,99 m²;-23.4416267;-51.95563240000001;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/8837;Pedro Granado Imóveis;Zona 01;R$ 900.000,00;Padrão;Maringa;PR;8837.0;Apartamento;128,33 m²;-23.4178997;-51.94177239999999;3;4;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/barracao/jardim-olimpico/53981;Pedro Granado Imóveis;Jardim Olímpico;R$ 900.000,00;Barracão;Maringá;PR;53981.0;Comercial;259,20 m²;-23.4117214;-51.9817596;-;2;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-oriental/83312;Pedro Granado Imóveis;Jardim Oriental;R$ 900.000,00;Casa;Maringá;PR;83312.0;Casa/Sobrado;135,06 m²;-23.36955859483555;-51.94286201852415;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/conjunto-habitacional-inocente-vila-nova-junior/16073;Pedro Granado Imóveis;Conjunto Habitacional Inocente Vila Nova Júnior;R$ 900.000,00;Casa;Maringá;PR;16073.0;Casa/Sobrado;232,00 m²;-23.4500491;-51.9553849;4;3;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/26453;Pedro Granado Imóveis;Zona 08;R$ 909.900,00;Padrão;Maringá;PR;26453.0;Apartamento;83,00 m²;;;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/44411;Pedro Granado Imóveis;Zona 03;R$ 910.000,00;Padrão;Maringá;PR;44411.0;Apartamento;101,00 m²;-23.423458;-51.92588000000001;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/parque-residencial-cidade-nova/52463;Pedro Granado Imóveis;Parque Residencial Cidade Nova;R$ 930.000,00;Casa;Maringá;PR;52463.0;Casa/Sobrado;360,18 m²;-23.3950898;-51.9316271;4;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/36662;Pedro Granado Imóveis;Zona 03;R$ 930.992,79;Padrão;maringa;PR;36662.0;Apartamento;179,94 m²;-23.42464205417671;-51.92674724439696;4;4;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/24812;Pedro Granado Imóveis;Zona 01;R$ 937.356,26;Padrão;Maringá;PR;24812.0;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jd.-novo-horizonte/1814;Pedro Granado Imóveis;Jd. Novo Horizonte;R$ 950.000,00;Sobrado;Maringa;PR;1814.0;Casa/Sobrado;195,00 m²;-23.444091;-51.93732299999999;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/vila-santo-antonio/28352;Pedro Granado Imóveis;Vila Santo Antônio;R$ 950.000,00;Padrão;Maringá;PR;28352.0;Apartamento;81,00 m²;-23.4167038;-51.9307099;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/44513;Pedro Granado Imóveis;Zona 01;R$ 950.000,00;Padrão;Maringá;PR;44513.0;Apartamento;80,00 m²;-23.42355527657741;-51.94145564113923;2;3;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/zona-05/84833;Pedro Granado Imóveis;Zona 05;R$ 950.000,00;Casa;Maringá;PR;84833.0;Casa/Sobrado;534,00 m²;-23.4335421;-51.96048469999999;4;4;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/43043;Pedro Granado Imóveis;Zona 01;R$ 950.000,00;Padrão;Maringá;PR;43043.0;Apartamento;205,75 m²;-23.4240549;-51.9415038;4;5;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-santo-antonio/55643;Pedro Granado Imóveis;Vila Santo Antônio;R$ 950.000,00;Casa;Maringá;PR;55643.0;Casa/Sobrado;370,02 m²;-23.4060952;-51.9266648;3;3;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/parque-da-gavea/0521;Pedro Granado Imóveis;Parque Da Gávea;R$ 970.000,00;Casa;Maringa;PR;521.0;Casa/Sobrado;120,00 m²;-23.452595;-51.919104;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/0758;Pedro Granado Imóveis;Zona 01;R$ 980.000,00;Padrão;Maringa;PR;758.0;Apartamento;182,95 m²;-23.423415;-51.93839000000003;4;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/10412;Pedro Granado Imóveis;Zona 01;R$ 980.000,00;Padrão;Maringá;PR;10412.0;Apartamento;129,00 m²;-23.4187241;-51.9345519;3;4;2;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-novo-horizonte/2009;Pedro Granado Imóveis;Jardim Novo Horizonte;R$ 990.000,00;Sobrado;Maringá;PR;2009.0;Casa/Sobrado;344,50 m²;-23.4429263;-51.93568849999997;3;4;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/padrao/zona-07/65363;Pedro Granado Imóveis;Zona 07;R$ 990.000,00;Padrão;Maringá;PR;65363.0;Terreno;600,00 m²;-23.4102345;-51.94166130000001;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/50081;Pedro Granado Imóveis;Zona 01;R$ 992.000,00;Padrão;Maringá;PR;50081.0;Apartamento;119,98 m²;-23.4231875;-51.9416069;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/39263;Pedro Granado Imóveis;Zona 01;R$ 995.000,00;Padrão;Maringá;PR;39263.0;Apartamento;97,72 m²;;;3;2;1;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/jardim-tabaete/66533;Pedro Granado Imóveis;Jardim Tabaete;R$ 998.000,00;Padrão;Maringá;PR;66533.0;Apartamento;114,91 m²;;;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/predio/inteiro/jardim-alvorada/21563;Pedro Granado Imóveis;Jardim Alvorada;R$ 1.000.000,00;Inteiro;Maringá;PR;21563.0;Prédio;162,09 m²;-23.40299;-51.916206;-;-;-;2025-04-15;
