property_url;broker;district;price;type;city;state;ref;category;area;lat;long;num_bedroom;num_bathroom;num_garage
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-sao-basilio/26882;Pedro Granado Imóveis;Jardim São Basílio;R$ 820.000,00;Casa;Maringá;PR;26882;Casa/Sobrado;189,89 m²;-23.4630243;-51.9582402;3;3;-
https://www.pedrogranado.com.br/comprar/maringa/terreno/condominio/jardins-de-monet-residence/24713;Pedro Granado Imóveis;Jardins De Monet Residence;R$ 829.000,00;Condomínio;Maringá;PR;24713;Terreno;517,71 m²;-23.3605074;-52.0084744;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-italia/28892;Pedro Granado Imóveis;Jardim Italia;R$ 830.000,00;Sobrado;Maringá;PR;28892;Casa/Sobrado;193,53 m²;-23.4531458;-51.9501892;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/loteamento-batel/29063;Pedro Granado Imóveis;Loteamento Batel;R$ 830.000,00;Sobrado;Maringá;PR;29063;Casa/Sobrado;220,82 m²;-23.4059277;-51.90708670000001;5;5;3
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jd.-novo-horizonte/7064;Pedro Granado Imóveis;Jd. Novo Horizonte;R$ 835.000,00;Casa;Maringa;PR;7064;Casa/Sobrado;318,00 m²;-23.4428344;-51.93183429999999;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/centro/5255;Pedro Granado Imóveis;Centro;R$ 835.000,00;Padrão;Maringa;PR;5255;Apartamento;129,00 m²;-23.4178997;-51.94177239999999;3;3;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/8837;Pedro Granado Imóveis;Zona 01;R$ 850.000,00;Padrão;Maringa;PR;8837;Apartamento;128,33 m²;-23.4178997;-51.94177239999999;3;4;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-america/51251;Pedro Granado Imóveis;Jardim América;R$ 850.000,00;Casa;Maringá;PR;51251;Casa/Sobrado;300,00 m²;-23.4218667;-51.8961438;4;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/vila-bosque/57452;Pedro Granado Imóveis;Vila Bosque;R$ 850.000,00;Padrão;Maringá;PR;57452;Apartamento;85,00 m²;-23.4356915;-51.9267377;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/32213;Pedro Granado Imóveis;Zona 08;R$ 850.000,00;Padrão;Maringá;PR;32213;Apartamento;77,27 m²;-23.4445775;-51.9134167;2;2;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/83123;Pedro Granado Imóveis;Zona 01;R$ 850.000,00;Padrão;Maringá;PR;83123;Apartamento;192,73 m²;-23.4229059;-51.9465635;3;3;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-07/21443;Pedro Granado Imóveis;Zona 07;R$ 850.000,00;Sobrado;Maringá;PR;21443;Casa/Sobrado;510,00 m²;-23.412207;-51.925389;4;4;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-novo-oasis/02843;Pedro Granado Imóveis;Jardim Novo Oásis;R$ 850.000,00;Casa;Maringá;PR;02843;Casa/Sobrado;360,00 m²;-23.4056098;-51.8947595;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/36662;Pedro Granado Imóveis;Zona 03;R$ 863.349,03;Padrão;maringa;PR;36662;Apartamento;179,94 m²;-23.42464205417671;-51.92674724439696;4;4;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/14411;Pedro Granado Imóveis;Zona 03;R$ 880.000,00;Padrão;Maringá;PR;14411;Apartamento;100,82 m²;-23.423458;-51.92588000000001;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/44411;Pedro Granado Imóveis;Zona 03;R$ 880.000,00;Padrão;Maringá;PR;44411;Apartamento;101,00 m²;-23.423458;-51.92588000000001;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/90953;Pedro Granado Imóveis;Zona 08;R$ 880.000,00;Padrão;Maringá;PR;90953;Apartamento;85,06 m²;-23.4350438;-51.9109403;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/24812;Pedro Granado Imóveis;Zona 01;R$ 889.849,02;Padrão;Maringá;PR;24812;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/loft/novo-centro/66212;Pedro Granado Imóveis;Novo Centro;R$ 890.000,00;Loft;Maringá;PR;66212;Apartamento;123,64 m²;-23.4185211;-51.93341240000001;2;3;1
https://www.pedrogranado.com.br/alugar/maringa/casasobrado/casa/jardim-italia/18542;Pedro Granado Imóveis;Jardim Italia;R$ 890.000,00 (V) - R$ 4.800,00 (L);Casa;Maringá;PR;18542;Casa/Sobrado;134,49 m²;-23.4518108;-51.9517815;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/rural/chacara/distrito-de-iguatemi-iguatemi/67082;Pedro Granado Imóveis;Distrito De Iguatemi (iguatemi);R$ 890.000,00;Chácara;Maringá;PR;67082;Rural;20.000,00 m²;-23.36138930844965;-52.05387112601542;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/74813;Pedro Granado Imóveis;Zona 01;R$ 890.000,00;Padrão;Maringá;PR;74813;Apartamento;103,00 m²;-23.4209995;-51.9330558;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/vila-bosque/48533;Pedro Granado Imóveis;Vila Bosque;R$ 890.000,00;Padrão;Maringá;PR;48533;Apartamento;84,87 m²;-23.43811052328356;-51.924764390213;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-munique/33833;Pedro Granado Imóveis;Jardim Munique;R$ 890.000,00;Casa;Maringá;PR;33833;Casa/Sobrado;143,78 m²;-23.3745498;-51.96292469999999;3;4;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/25853;Pedro Granado Imóveis;Zona 08;R$ 890.000,00;Padrão;Maringá;PR;25853;Apartamento;76,80 m²;-23.4445775;-51.9134167;2;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/novo-centro/66011;Pedro Granado Imóveis;Novo Centro;R$ 895.000,00;Padrão;Maringá;PR;66011;Apartamento;81,26 m²;-23.4171295;-51.9359488;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/condominio-fechado/jardim-guapore/6146;Pedro Granado Imóveis;Jardim Guaporé;R$ 898.000,00;Condomínio fechado;Maringá;PR;6146;Casa/Sobrado;268,99 m²;-23.4416267;-51.95563240000001;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-canada/02933;Pedro Granado Imóveis;Jardim Canadá;R$ 898.000,00;Casa;Maringá;PR;02933;Casa/Sobrado;118,99 m²;-23.4066435;-51.95245689999999;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/86642;Pedro Granado Imóveis;Zona 03;R$ 899.000,00;Padrão;Maringá;PR;86642;Apartamento;111,22 m²;-23.4250749;-51.92532569999997;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/57092;Pedro Granado Imóveis;Zona 03;R$ 899.000,00;Padrão;Maringá;PR;57092;Apartamento;102,00 m²;-23.42849;-51.924983;3;3;2
https://www.pedrogranado.com.br/comprar/maringa/comercial/salao/jardim-internorte/6347;Pedro Granado Imóveis;Jardim Internorte;R$ 900.000,00;Salão;Maringa;PR;6347;Comercial;410,00 m²;-23.3997898;-51.8738252;-;1;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/parque-residencial-anchieta/78221;Pedro Granado Imóveis;Parque Residencial Anchieta;R$ 900.000,00;Casa;Maringá;PR;78221;Casa/Sobrado;357,44 m²;-23.43504184417499;-51.9287520647049;2;1;-
https://www.pedrogranado.com.br/comprar/maringa/predio/inteiro/parque-hortencia/65492;Pedro Granado Imóveis;Parque Hortência;R$ 900.000,00;Inteiro;Maringá;PR;65492;Prédio;337,49 m²;-23.39777041525176;-51.97608209618775;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/26081;Pedro Granado Imóveis;Zona 01;R$ 900.823,68;Padrão;Maringá;PR;26081;Apartamento;119,98 m²;-23.4231875;-51.9416069;2;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-laodiceia/76103;Pedro Granado Imóveis;Jardim Laodiceia;R$ 920.000,00;Casa;Maringá;PR;76103;Casa/Sobrado;388,83 m²;-23.4392319;-51.94941859999999;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/48812;Pedro Granado Imóveis;Zona 01;R$ 923.186,07;Padrão;Maringá;PR;48812;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/bom-jardim/90542;Pedro Granado Imóveis;Bom Jardim;R$ 930.000,00;Casa;Maringá;PR;90542;Casa/Sobrado;140,42 m²;-23.4107451;-51.8885102;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/61382;Pedro Granado Imóveis;Zona 01;R$ 930.000,00;Padrão;Maringá;PR;61382;Apartamento;223,39 m²;-23.42395518832594;-51.93479339161071;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/28712;Pedro Granado Imóveis;Zona 01;R$ 944.870,92;Padrão;Maringá;PR;28712;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;4;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/26453;Pedro Granado Imóveis;Zona 08;R$ 949.900,00;Padrão;Maringá;PR;26453;Apartamento;83,00 m²;-23.4390898;-51.9128234;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jd.-novo-horizonte/1814;Pedro Granado Imóveis;Jd. Novo Horizonte;R$ 950.000,00;Sobrado;Maringa;PR;1814;Casa/Sobrado;195,00 m²;-23.444091;-51.93732299999999;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/04361;Pedro Granado Imóveis;Zona 01;R$ 950.000,00;Padrão;Maringá;PR;04361;Apartamento;139,12 m²;-23.423565;-51.935362;3;6;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/vila-santo-antonio/28352;Pedro Granado Imóveis;Vila Santo Antônio;R$ 950.000,00;Padrão;Maringá;PR;28352;Apartamento;81,00 m²;-23.4167038;-51.9307099;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/70082;Pedro Granado Imóveis;Zona 01;R$ 950.000,00;Padrão;Maringá;PR;70082;Apartamento;155,00 m²;-23.4234659;-51.93565610000002;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/zona-05/84833;Pedro Granado Imóveis;Zona 05;R$ 950.000,00;Casa;Maringá;PR;84833;Casa/Sobrado;534,00 m²;-23.4335421;-51.96048469999999;4;4;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/43043;Pedro Granado Imóveis;Zona 01;R$ 950.000,00;Padrão;Maringá;PR;43043;Apartamento;205,75 m²;-23.4240549;-51.9415038;4;5;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-santo-antonio/55643;Pedro Granado Imóveis;Vila Santo Antônio;R$ 950.000,00;Casa;Maringá;PR;55643;Casa/Sobrado;370,02 m²;-23.4060952;-51.9266648;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-iguacu/22733;Pedro Granado Imóveis;Jardim Iguaçu;R$ 955.000,00;Casa;Maringá;PR;22733;Casa/Sobrado;250,81 m²;-23.4478062;-51.9583323;4;3;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/parque-da-gavea/0521;Pedro Granado Imóveis;Parque Da Gávea;R$ 970.000,00;Casa;Maringa;PR;0521;Casa/Sobrado;120,00 m²;-23.452595;-51.919104;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/predio/inteiro/conjunto-joao-de-barro-champagnat/15353;Pedro Granado Imóveis;Conjunto João De Barro Champagnat;R$ 970.000,00;Inteiro;Maringá;PR;15353;Prédio;256,72 m²;-23.3982688;-51.8888925;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/0758;Pedro Granado Imóveis;Zona 01;R$ 980.000,00;Padrão;Maringa;PR;0758;Apartamento;182,95 m²;-23.423415;-51.93839000000003;4;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/10412;Pedro Granado Imóveis;Zona 01;R$ 980.000,00;Padrão;Maringá;PR;10412;Apartamento;129,00 m²;-23.4187241;-51.9345519;3;4;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-mandacaru/20723;Pedro Granado Imóveis;Jardim Mandacaru;R$ 980.000,00;Casa;Maringá;PR;20723;Casa/Sobrado;299,00 m²;-23.4144837;-51.9573604;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-novo-horizonte/2009;Pedro Granado Imóveis;Jardim Novo Horizonte;R$ 990.000,00;Sobrado;Maringá;PR;2009;Casa/Sobrado;344,50 m²;-23.4429263;-51.93568849999997;3;4;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-07/21671;Pedro Granado Imóveis;Zona 07;R$ 990.000,00;Sobrado;Maringá;PR;21671;Casa/Sobrado;279,78 m²;-23.41028385491072;-51.94158776878663;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/comercial/casa-comercial/zona-08/85643;Pedro Granado Imóveis;Zona 08;R$ 990.000,00;Casa Comercial;Maringá;PR;85643;Comercial;600,00 m²;-23.4288574;-51.9129812;-;3;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-04/21743;Pedro Granado Imóveis;Zona 04;R$ 990.000,00;Padrão;Maringá;PR;21743;Apartamento;291,84 m²;-23.4252871;-51.9476144;4;5;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-05/38231;Pedro Granado Imóveis;Zona 05;R$ 995.000,00;Sobrado;Maringá;PR;38231;Casa/Sobrado;323,00 m²;-23.4261528;-51.96055869999998;4;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/jardim-santa-rita/13592;Pedro Granado Imóveis;Jardim Santa Rita;R$ 995.000,00;Padrão;Maringá;PR;13592;Apartamento;105,44 m²;-23.4379416;-51.913613;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/jardim-tabaete/66533;Pedro Granado Imóveis;Jardim Tabaete;R$ 998.000,00;Padrão;Maringá;PR;66533;Apartamento;114,91 m²;-23.4433486;-51.9321755;3;4;3
https://www.pedrogranado.com.br/comprar/maringa/terreno/industrial/parque-industrial/91652;Pedro Granado Imóveis;Parque Industrial;R$ 1.000.000,00;Industrial;Maringá;PR;91652;Terreno;2.108,76 m²;-23.441924;-51.9848317;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/61943;Pedro Granado Imóveis;Zona 07;R$ 1.020.000,00;Padrão;Maringá;PR;61943;Apartamento;145,00 m²;-23.415397;-51.945222;3;5;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/81812;Pedro Granado Imóveis;Zona 01;R$ 1.032.815,61;Padrão;Maringá;PR;81812;Apartamento;119,15 m²;-23.4240571;-51.9426816;3;3;3
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-07/45761;Pedro Granado Imóveis;Zona 07;R$ 1.050.000,00;Sobrado;Maringá;PR;45761;Casa/Sobrado;360,00 m²;-23.412711;-51.9519139;4;4;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-higienopolis/03743;Pedro Granado Imóveis;Jardim Higienópolis;R$ 1.060.000,00;Sobrado;Maringá;PR;03743;Casa/Sobrado;174,00 m²;-23.4479991;-51.9528012;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/40511;Pedro Granado Imóveis;Zona 03;R$ 1.090.000,00;Padrão;Maringá;PR;40511;Apartamento;101,00 m²;-23.423458;-51.92588000000001;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-santo-antonio/40013;Pedro Granado Imóveis;Vila Santo Antônio;R$ 1.090.000,00;Casa;Maringá;PR;40013;Casa/Sobrado;1.083,00 m²;-23.4079108;-51.9261271;5;3;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/zona-08/43853;Pedro Granado Imóveis;Zona 08;R$ 1.090.000,00;Casa;Maringá;PR;43853;Casa/Sobrado;341,99 m²;-23.4348012;-51.9088124;3;4;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/vila-marumby/28232;Pedro Granado Imóveis;Vila Marumby;Consulte-nos;Casa;Maringá;PR;28232;Casa/Sobrado;260,81 m²;-23.4481396;-51.9298915;3;4;2
https://www.pedrogranado.com.br/comprar/maringa/comercial/salao/jardim-olimpico/01142;Pedro Granado Imóveis;Jardim Olímpico;R$ 1.100.000,00;Salão;Maringá;PR;01142;Comercial;315,00 m²;-23.4063413;-51.9767245;-;6;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-iguacu/58682;Pedro Granado Imóveis;Jardim Iguaçu;R$ 1.100.000,00;Casa;Maringá;PR;58682;Casa/Sobrado;350,00 m²;-23.4499424;-51.96268019999999;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-santa-rosa/15113;Pedro Granado Imóveis;Jardim Santa Rosa;R$ 1.100.000,00;Sobrado;Maringá;PR;15113;Casa/Sobrado;393,76 m²;-23.4543322;-51.9581611;4;6;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/44513;Pedro Granado Imóveis;Zona 01;R$ 1.100.000,00;Padrão;Maringá;PR;44513;Apartamento;80,00 m²;-23.42355527657741;-51.94145564113923;2;3;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-iguacu/87713;Pedro Granado Imóveis;Jardim Iguaçu;R$ 1.100.000,00;Sobrado;Maringá;PR;87713;Casa/Sobrado;225,00 m²;-23.4490554;-51.956295;4;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/79163;Pedro Granado Imóveis;Zona 03;R$ 1.101.030,00;Padrão;Maringá;PR;79163;Apartamento;107,00 m²;-23.428145;-51.923171;3;2;1
https://www.pedrogranado.com.br/alugar/maringa/apartamento/padrao/zona-07/81011;Pedro Granado Imóveis;Zona 07;R$ 1.130.000,00 (V) - R$ 5.600,00 (L);Padrão;Maringá;PR;81011;Apartamento;115,09 m²;-23.4147779;-51.93587000000002;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/84353;Pedro Granado Imóveis;Zona 03;R$ 1.130.000,00;Padrão;Maringá;PR;84353;Apartamento;99,85 m²;-23.4289141;-51.9238693;3;2;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/37772;Pedro Granado Imóveis;Zona 08;R$ 1.150.000,00;Padrão;Maringá;PR;37772;Apartamento;105,00 m²;-23.4487191;-51.914649;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/99992;Pedro Granado Imóveis;Zona 01;R$ 1.150.000,00;Padrão;Maringá;PR;99992;Apartamento;207,11 m²;-23.4245032;-51.93372999999997;2;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-08/52823;Pedro Granado Imóveis;Zona 08;R$ 1.150.000,00;Padrão;Maringá;PR;52823;Apartamento;112,85 m²;-23.4332607253566;-51.91275684217528;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/68333;Pedro Granado Imóveis;Zona 03;R$ 1.150.000,00;Padrão;Maringá;PR;68333;Apartamento;98,70 m²;-23.4289141;-51.9238693;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/75053;Pedro Granado Imóveis;Zona 03;R$ 1.150.000,00;Padrão;Maringá;PR;75053;Apartamento;99,85 m²;-23.4289141;-51.9238693;3;2;1
https://www.pedrogranado.com.br/alugar/maringa/terreno/comercial/jardim-aclimacao/20501;Pedro Granado Imóveis;Jardim Aclimacao;R$ 1.166.000,00 (V) - R$ 850,00 (L);Comercial;Maringá;PR;20501;Terreno;360,00 m²;-23.4451503;-51.91769239999996;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/jardim-munique/44972;Pedro Granado Imóveis;Jardim Munique;R$ 1.170.000,00;Casa;Maringá;PR;44972;Casa/Sobrado;245,17 m²;-23.37462736510596;-51.96537410660706;4;4;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/duplex/zona-07/18803;Pedro Granado Imóveis;Zona 07;R$ 1.175.000,00;Duplex;Maringá;PR;18803;Apartamento;;-23.4133990369397;-51.94399921278075;3;4;3
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/36812;Pedro Granado Imóveis;Zona 01;R$ 1.178.378,62;Padrão;Maringá;PR;36812;Apartamento;177,27 m²;-23.4240571;-51.9426816;3;3;2
https://www.pedrogranado.com.br/comprar/maringa/terreno/padrao/zona-08/70643;Pedro Granado Imóveis;Zona 08;R$ 1.190.000,00;Padrão;Maringá;PR;70643;Terreno;449,65 m²;-23.4423399;-51.9126072;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-04/00053;Pedro Granado Imóveis;Zona 04;R$ 1.190.000,00;Sobrado;Maringá;PR;00053;Casa/Sobrado;185,79 m²;-23.4277759;-51.9502659;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/jardim-tabaete/84923;Pedro Granado Imóveis;Jardim Tabaete;R$ 1.199.000,00;Padrão;Maringá;PR;84923;Apartamento;114,91 m²;-23.44344520646777;-51.93220175092621;3;4;3
https://www.pedrogranado.com.br/comprar/maringa/comercial/barracao/zona-05/1751;Pedro Granado Imóveis;Zona 05;R$ 1.200.000,00;Barracão;Maringa;PR;1751;Comercial;455,00 m²;-23.429255;-51.97029700000002;-;1;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/novo-centro/7355;Pedro Granado Imóveis;Novo Centro;R$ 1.200.000,00;Padrão;Maringa;PR;7355;Apartamento;121,17 m²;-23.4184963;-51.93532549999998;3;4;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/03701;Pedro Granado Imóveis;Zona 01;R$ 1.200.000,00;Padrão;Maringá;PR;03701;Apartamento;137,06 m²;-23.4254582;-51.9409167;3;5;3
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-cidade-moncoes/33581;Pedro Granado Imóveis;Jardim Cidade Monções;R$ 1.200.000,00;Sobrado;Maringá;PR;33581;Casa/Sobrado;200,00 m²;-23.4442431;-51.94323139999999;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/zona-03/56342;Pedro Granado Imóveis;Zona 03;R$ 1.200.000,00;Comercial;Maringá;PR;56342;Terreno;580,00 m²;-23.4238361;-51.9325012;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-04/24992;Pedro Granado Imóveis;Zona 04;R$ 1.200.000,00;Sobrado;Maringá;PR;24992;Casa/Sobrado;307,45 m²;-23.4260853;-51.9519193;5;4;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/loteamento-bela-vista/71303;Pedro Granado Imóveis;Loteamento Bela Vista;R$ 1.200.000,00;Casa;Maringá;PR;71303;Casa/Sobrado;1.000,35 m²;-23.3599161;-51.9460144;4;5;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-03/91613;Pedro Granado Imóveis;Zona 03;R$ 1.200.000,00;Padrão;Maringá;PR;91613;Apartamento;98,70 m²;-23.4289141;-51.9238693;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/terreno/padrao/zona-02/46613;Pedro Granado Imóveis;Zona 02;R$ 1.200.000,00;Padrão;Maringá;PR;46613;Terreno;690,00 m²;-23.428216;-51.94017299999999;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/terreno/padrao/zona-08/04433;Pedro Granado Imóveis;Zona 08;R$ 1.200.000,00;Padrão;Maringá;PR;04433;Terreno;600,00 m²;-23.43205989913828;-51.91672715006752;-;-;-
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/92543;Pedro Granado Imóveis;Zona 01;R$ 1.200.000,00;Padrão;Maringá;PR;92543;Apartamento;134,31 m²;-23.4243178;-51.94678099999999;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-07/60011;Pedro Granado Imóveis;Zona 07;R$ 1.220.000,00;Padrão;Maringá;PR;60011;Apartamento;115,09 m²;-23.4147779;-51.93587000000002;2;2;3
https://www.pedrogranado.com.br/comprar/maringa/predio/inteiro/parque-residencial-aeroporto-2-parte/78503;Pedro Granado Imóveis;Parque Residencial Aeroporto (2ª Parte);R$ 1.220.000,00;Inteiro;Maringá;PR;78503;Prédio;400,00 m²;-23.4387801;-51.8971731;6;7;2
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/79712;Pedro Granado Imóveis;Zona 01;R$ 1.237.537,37;Padrão;Maringá;PR;79712;Apartamento;177,27 m²;-23.4240571;-51.9426816;2;3;2
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/zona-05/42182;Pedro Granado Imóveis;Zona 05;R$ 1.250.000,00;Sobrado;Maringá;PR;42182;Casa/Sobrado;383,56 m²;-23.4351619;-51.9598163;3;4;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/zona-02/80492;Pedro Granado Imóveis;Zona 02;R$ 1.250.000,00;Casa;Maringá;PR;80492;Casa/Sobrado;179,00 m²;-23.4329995;-51.9342097;3;4;2
https://www.pedrogranado.com.br/alugar/maringa/apartamento/padrao/zona-03/81203;Pedro Granado Imóveis;Zona 03;R$ 1.250.000,00 (V) - R$ 6.300,00 (L);Padrão;Maringá;PR;81203;Apartamento;119,87 m²;-23.4298557;-51.9255562;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/casa/cidade-moncoes/48923;Pedro Granado Imóveis;Cidade Monções;R$ 1.250.000,00;Casa;Maringá;PR;48923;Casa/Sobrado;190,50 m²;-23.44344511552453;-51.94808772394256;3;3;1
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/sobrado/jardim-canada-2-parte/11933;Pedro Granado Imóveis;Jardim Canadá 2ª Parte;R$ 1.250.000,00;Sobrado;Maringá;PR;11933;Casa/Sobrado;213,08 m²;-23.4056234;-51.9511188;3;4;3
https://www.pedrogranado.com.br/alugar/maringa/apartamento/padrao/jardim-santa-rita/75143;Pedro Granado Imóveis;Jardim Santa Rita;R$ 1.250.000,00 (V) - R$ 5.100,00 (L);Padrão;Maringá;PR;75143;Apartamento;112,85 m²;-23.4332607253566;-51.91275684217528;3;2;1
https://www.pedrogranado.com.br/comprar/maringa/comercial/casa-comercial/zona-04/31853;Pedro Granado Imóveis;Zona 04;R$ 1.250.000,00;Casa Comercial;Maringá;PR;31853;Comercial;604,00 m²;-23.4254851;-51.9519847;-;2;-
